Date,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,DTG.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,WCH.DE,ZAL.DE
2024-11-26,345042,167606,438257,2122259,7749454,212209,1033213,272348,6160340,356310,183005,5694428,2744172.0,4817008,2193581.0,2290800.0,5281149,341750,662423,305109,97424,4722704,2307727,199892,162012,223463,679454.0,741028,373790,142866,1775025,1151866,503348.0,820230,58997,247369,1164146,1105838,84644,568300
2024-11-27,298799,359610,446094,1675378,6081438,214754,971588,176088,6877417,241674,250001,4790204,1979847.0,4085027,1001565.0,1492762.0,5285926,162930,501087,321133,76719,2454403,1536542,156107,108435,206414,397605.0,399343,344808,114371,2158516,999232,372856.0,797765,42224,218383,2482866,714453,107730,551146
2024-11-28,0,0,0,0,0,0,0,0,0,0,0,0,1201625.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,121317,0,0,0,0.0,0,0,0,0,0,0,0
2024-11-29,318552,344427,648995,2317330,3603253,192723,1333656,230537,3577097,372225,268566,6617472,1693282.0,5191756,1385574.0,2177442.0,3907298,220663,666074,294978,90484,3001978,2202011,174904,215938,187157,447688.0,564314,349043,103526,2078558,1507594,485226.0,1204646,51400,217619,2041410,1224857,32171,462447
2024-12-02,508700,416412,814714,2773090,4490618,190026,1868344,231320,3987365,304214,302702,9036729,2093327.0,6611503,1097735.0,2611641.0,5083086,430316,755184,249016,124395,2952237,2624190,346939,136414,299725,387006.0,677758,404919,197260,2737757,1878851,588944.0,1225616,46447,153138,2107967,990919,74256,872817
2024-12-03,415892,221761,572313,2270091,2918759,201765,1429884,156113,3800690,321259,260490,9155133,1725068.0,4641932,1139088.0,2646057.0,8462354,425470,827244,444793,79041,4603866,3639208,187098,122878,272696,471562.0,442343,328102,195477,3711036,1476605,507567.0,1281556,120829,366620,1469164,684872,130260,799771
2024-12-04,583612,245301,487958,2249230,3193159,275259,1337572,201817,4377997,329440,268810,6864357,3607790.0,5189507,1215731.0,2288615.0,6034792,319247,836865,314316,60716,3706526,2577322,308110,106679,168816,416289.0,921035,419699,254503,3206018,1565247,460687.0,1307422,72587,224579,1244606,1282331,80884,1932378
2024-12-05,328331,252023,699781,1641294,3354823,127865,1497475,168266,4971215,428963,305709,6905301,2173636.0,5833746,970009.0,2454279.0,3999112,376360,879571,204808,122413,4810924,2540821,265041,142173,235165,615534.0,561850,497881,280622,2872558,1744989,387765.0,1043254,69460,157419,1460923,1039562,97072,1167919
2024-12-06,390065,268738,571909,1784342,4615729,349388,1776441,177685,3978061,362498,190627,8839054,1915740.0,5037946,985697.0,3617931.0,6228860,288162,764033,635332,91889,4695470,2344966,450481,85252,182084,632372.0,681040,238946,190868,1585643,1154210,595025.0,873099,79470,241891,2109608,896870,71173,1307131
2024-12-09,404596,272496,721690,3876191,3654019,233942,1936993,237435,4874930,553149,197790,4526820,2170543.0,6988843,941097.0,2684228.0,3423870,254966,688975,245261,78519,4652678,3067587,369191,144806,191127,649219.0,811505,256599,539911,1737391,1492120,434375.0,1370113,107320,226314,1624641,1027050,116616,769986
2024-12-10,0,0,0,0,0,0,0,0,0,0,0,0,2189445.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,951211,0,0,0,0.0,0,0,0,0,0,0,0
2024-12-11,521790,176781,749006,1796572,2781817,220584,1067998,158739,3970559,300825,220290,4514166,1837462.0,5563781,898688.0,7243055.0,3971329,388066,1141530,369314,65935,2857392,2306885,295390,77132,192032,426858.0,639971,386349,260905,2724004,2172229,729464.0,1300207,61070,256769,2048713,835472,154277,3680452
2024-12-12,381243,179172,679382,1915285,2820210,299776,1610079,159192,4209109,296144,428471,4302076,3202209.0,7015644,768833.0,4182149.0,3797987,206460,1005830,319105,72093,3038632,3000150,429968,103890,283582,456156.0,680155,278342,223440,2208165,1375884,774834.0,985700,66268,193132,1584775,727045,97469,1091095
2024-12-13,380723,241791,790932,1903643,3232635,0,1805470,158569,3373735,339109,274206,4327578,1847755.0,5313714,1078374.0,1964083.0,3485420,235939,620208,285980,91572,2822245,2466855,248465,101989,475805,430141.0,897456,449672,156837,3496233,1450121,686468.0,1054754,85488,260304,2099497,1478494,128250,872404
2024-12-16,312509,193664,826607,2386633,4583339,215999,1521818,197149,4747850,392408,266298,5391586,2405943.0,5350270,1093182.0,2873498.0,7208914,313878,693971,258908,81271,2792521,4845517,185925,71823,316260,694825.0,1151270,319973,219449,3803260,1275144,628758.0,918390,124874,210005,2693588,1446973,72464,759912
2024-12-17,254573,257295,498859,1546638,3294447,178189,1018266,287126,5345239,440971,277823,5098946,4593283.0,7764523,0.0,0.0,14446477,443588,1119999,285753,94087,3500161,2274637,206665,95939,257877,0.0,827642,434321,225910,3861280,1365340,494792.0,1124718,107870,267425,2393332,712017,106541,981956
2024-12-18,335532,192981,753449,1889581,3428365,149156,1023527,435610,8022531,406668,237220,3462447,3736599.0,5773984,925500.0,3076495.0,8718658,308038,530187,408207,140355,3502594,2496036,205476,83449,249855,540816.0,823654,314612,105092,2875581,1260084,495577.0,1342816,66720,285683,1565660,1120847,166226,1002298
2024-12-19,509389,385337,829397,2608049,4371754,209913,1297262,300212,4481358,400507,354593,4425185,2898999.0,8175001,1288815.0,3465279.0,6711380,664100,1076647,378068,111691,6691498,2145399,0,146855,291994,564216.0,1242320,599835,184494,2862344,2125530,609583.0,1145774,81842,304353,3320214,1188405,146579,1170821
2024-12-20,1390143,732829,1307177,5921046,7779879,355887,2000177,761254,12920549,729942,765910,13287750,5662068.0,16354377,2354461.0,4516991.0,13139495,1026309,2142389,729775,168937,9054402,5432634,678099,193035,511041,716822.0,1771670,850225,309478,4082329,5083929,1237820.0,2404040,153007,433759,4433073,0,354019,1369682
2024-12-23,177773,184452,446106,1527440,3042138,120773,642208,209813,2092963,157966,214289,3905373,2120658.0,3470921,748207.0,1213713.0,2630772,4185366,617228,214091,55036,1794179,1754633,256709,58768,212738,370332.0,947678,328630,209378,1604176,1010585,440604.0,788599,45189,107314,1031020,1619924,124645,384333
2024-12-27,207859,270287,550402,2133242,3479130,136791,958948,208480,3502485,201946,181945,3137104,1941345.0,4229740,644592.0,1712425.0,4104480,636722,672760,210378,83694,2062009,1997845,165533,64418,181988,399337.0,1246267,264065,101530,2222263,1478656,304515.0,684363,71826,134347,1027457,1013269,0,550536
2024-12-30,0,0,369274,843264,2008225,0,456155,0,0,121281,0,3027215,974804.0,0,0.0,0.0,2110276,149457,0,0,0,1285760,809960,0,0,0,0.0,0,202586,0,0,723232,0.0,0,0,143377,0,0,47240,0
2025-01-02,334076,575586,590008,1575359,3378077,197647,1144038,203331,4165096,296164,287200,5677390,2023183.0,5230914,1276078.0,2064526.0,4023868,404326,586058,566212,84158,3387601,2393516,198628,89159,247993,458181.0,582293,390689,248324,2958886,1327871,646135.0,970926,47180,161455,1466881,0,107380,895149
2025-01-03,267860,251825,510116,2787885,2499249,197977,931945,175448,3348066,224956,152550,4949672,1413962.0,4512908,727645.0,2077949.0,3288242,277396,0,218698,94272,2736099,1477736,147399,91235,162442,349476.0,665919,264979,193098,3711652,934542,449109.0,723321,48053,172789,1267690,758138,71305,625525
2025-01-06,341822,262205,670627,3036570,4698192,194771,1788171,253916,4879949,449486,310578,4931752,2547659.0,8036359,1592232.0,3428974.0,5864096,284425,768076,220955,80920,7005897,4114191,249600,101173,192715,1301676.0,2080045,580058,282194,1864312,1532023,429662.0,1183373,152819,286160,1919303,1697343,131411,840279
2025-01-07,363477,370995,694126,1855226,3072022,262039,1027536,261116,4736219,467732,310013,7807101,2129956.0,7320171,1923020.0,2723128.0,5853802,426847,0,313384,90856,4455990,2438201,323925,74848,227721,474800.0,517604,477094,194910,2022927,1698060,480895.0,1224827,141614,380944,2258629,680084,74765,832353
2025-01-08,374136,259009,500598,1989767,3792413,244766,1114806,0,3847678,295283,292116,7880915,1790891.0,6423873,0.0,0.0,5621361,458800,0,269519,77340,3304826,2450937,0,0,0,0.0,0,386460,0,0,1333654,0.0,0,0,0,0,920473,0,0
2025-01-09,274632,180515,466510,1339140,2910513,266392,1082092,133920,5239522,259467,177492,7750573,1695324.0,3919454,932818.0,1963317.0,5274954,247250,788904,317345,102433,2419930,1767039,186653,65271,255211,281177.0,819599,257094,152543,2620368,641680,622232.0,809579,99091,176037,1727131,650196,156700,966553
2025-01-10,336996,288428,620826,2235716,4831580,254524,1307681,178852,5873566,267486,228051,10679736,1785212.0,8547007,1568814.0,3319297.0,9497429,509692,1125357,291266,139479,3111140,4544291,265388,78823,323515,677385.0,585588,359058,192039,3319307,1377087,691477.0,902257,99849,264695,2494522,1126680,380056,1514819
2025-01-13,308620,0,642593,1662033,3442320,152541,721314,301579,3778767,176016,234394,7735639,1934980.0,5786464,1021793.0,2132449.0,7529152,333832,596986,233756,0,3424739,2274840,250907,81762,242862,692029.0,501710,597107,191958,2145733,1209566,538833.0,1055037,126209,171660,1680198,626813,0,882072
2025-01-14,384903,144342,462194,2265276,4553958,325061,976260,310107,5552536,247873,276150,9713518,2846158.0,8113327,1214203.0,1832676.0,8171522,403352,885000,329250,64874,2842022,1945433,385057,78766,170270,410110.0,628699,572430,177130,1889060,1156901,493016.0,770065,103334,471738,1843421,1095161,247541,860018
2025-01-15,0,382895,850204,4091917,7036247,194682,973381,258926,7847180,499039,316292,12069274,3764656.0,7523574,1350657.0,2765655.0,7279845,550354,1465119,339496,111045,4122889,2285596,300056,114989,283600,582527.0,600575,707147,185731,2211092,1857979,818890.0,1225824,90421,256969,3000066,831895,190740,780988
2025-01-16,334833,294347,650194,2000576,2629828,169551,1017353,232744,5202544,256407,252152,6904309,2833558.0,9442226,1100358.0,3798954.0,5716060,424076,949732,507992,127606,3319057,2714974,218196,111327,222302,431694.0,563132,433814,411607,2199882,1248145,942754.0,1227857,63572,245662,2060621,825316,148384,3639425
2025-01-17,0,0,867213,3888660,3746264,0,1151306,0,6913657,605735,0,7547241,3338253.0,7962743,0.0,0.0,8205843,584589,0,0,97643,4110855,2591836,365520,0,0,0.0,0,788647,0,2916752,1876721,0.0,2011909,109232,0,0,994847,0,0
2025-01-20,0,0,488205,2943087,2839466,0,1485416,0,5549854,0,0,5610305,2121815.0,3813086,0.0,0.0,3055468,285161,0,0,0,2655875,3039528,134384,0,0,0.0,0,211855,0,1840904,943928,0.0,970799,49645,0,0,1223406,0,0
2025-01-21,0,0,0,0,0,0,0,0,0,0,0,0,2669724.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,531857,0,0,0,0.0,0,0,0,0,0,0,0
2025-01-22,1185519,211188,570131,1666712,3142696,254604,808151,336625,6613874,289331,280268,5515517,2907141.0,6661708,1236681.0,7283392.0,5372790,324763,641849,222570,116390,3289300,1779763,178157,80389,428083,1038351.0,415792,561762,296689,2649237,1458993,633651.0,1244744,76951,0,1257160,762936,121253,853892
2025-01-23,520050,208634,610755,1528893,3075571,173285,827459,333891,6031229,284310,323330,6567452,1763506.0,6027107,903683.0,4710777.0,4608983,687626,1080381,331775,83298,2470649,1806095,244335,124046,266603,530416.0,525047,831010,362433,1341818,1623949,406708.0,1072433,74166,255371,982226,1446398,97560,942877
2025-01-24,0,0,0,0,0,0,0,0,0,0,0,0,2150117.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,621988,0,0,0,0.0,0,0,0,0,0,0,0
2025-01-27,324312,299927,701165,2583611,4628575,215392,1360472,228644,3047562,364743,287622,7392856,1910720.0,6781665,1047859.0,16208873.0,7134451,678637,807963,267535,103185,4911696,2550047,181204,135077,249407,519800.0,676803,813281,409281,2314282,1964517,548451.0,1966039,90609,247031,2102045,1171873,77552,1653662
2025-01-28,280434,281351,535256,1811466,3913322,151865,1865668,261638,2485034,306503,304170,7183923,1684804.0,7824075,1105409.0,8922924.0,7160100,338959,951651,286011,54864,3099698,2746931,460287,109763,195529,422023.0,638609,728897,142673,2852191,2447899,703846.0,1195988,302393,192469,1545046,929093,162830,1011047
2025-01-29,295126,210340,503834,2354348,3248785,149934,909020,196933,3080536,520680,215647,8946142,2203024.0,15325507,2635748.0,4936780.0,5206687,471914,913038,282741,58257,3885907,2181761,300626,84784,217679,380073.0,414596,285244,186428,2248247,1639089,579906.0,1051615,110434,292272,1368649,642676,131840,725347
2025-01-30,260196,179809,401781,3130448,3394792,156483,784107,215254,6044646,360324,191148,18585028,5484436.0,7561798,1346138.0,4645858.0,6801999,286385,620525,253262,71912,6830671,1686811,186591,69955,231999,430140.0,479995,607702,252335,1730979,1245165,649767.0,900923,110488,957671,2637146,690728,105309,629232
2025-01-31,345946,272614,517316,2696621,3427429,178799,1266632,204214,8821299,507837,240317,9323955,3621210.0,6875148,1299988.0,4924833.0,4760116,393034,1043391,302579,95871,4450578,2123543,409997,92427,240222,426756.0,451890,393495,240924,2033260,1625440,468932.0,1153092,126259,547700,2178298,905402,106586,961699
2025-02-03,409397,441527,643308,4075180,3415213,218021,1845309,211580,6962354,420110,271747,12034646,3332486.0,6848638,2975466.0,3698670.0,5319972,433565,1213815,297991,86631,5121664,4036531,332494,93510,256502,958196.0,893532,505353,383132,1835614,2065204,817369.0,1495283,53215,312374,2409820,2702523,162079,759890
2025-02-04,277325,125914,533230,1896799,2267776,153210,0,151555,4072667,398259,168029,7290498,1787247.0,5167488,1000322.0,3202013.0,4833565,494730,933820,213077,83323,0,2029163,313031,41709,197434,555589.0,397964,311112,564644,2200517,1081908,449184.0,836891,98432,226966,2177507,794061,100197,457036
2025-02-05,216924,200325,377401,2342115,2747965,148501,859642,146914,5393162,423996,192202,9085860,2374041.0,4325160,1373912.0,2309905.0,4665959,392929,1000967,239661,65078,6159919,2447225,276374,76908,186235,643760.0,551456,530660,353372,2661215,957952,774667.0,1007329,95761,463150,2937079,1203209,78733,635974
2025-02-06,378334,196150,547500,6437678,2906228,189689,1209444,293216,5991922,313477,289693,8180477,2860011.0,6786721,1104231.0,3318110.0,4957132,439281,1001573,482000,186462,8212981,2167318,238136,92477,278173,605113.0,513427,1242923,863997,3403325,1271242,1620523.0,1652373,86459,465205,2057626,1599212,223458,949056
2025-02-07,380004,258856,546392,3399525,2647555,345293,1027660,210121,4260563,298976,320238,6729310,2671241.0,5789723,1059971.0,2873010.0,6711299,537231,942656,335354,149005,5628447,1998129,212696,91669,205637,3591480.0,861345,719088,427367,4134849,1240718,738299.0,1248073,78047,232477,2313073,1473423,165579,1537880
2025-02-10,0,0,0,0,0,0,0,0,0,0,0,0,1778745.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,867086,0,0,0,0.0,0,0,0,0,0,0,0
2025-02-11,378918,267755,507930,2132345,3177794,178242,911775,194328,4050812,281747,245899,5545168,1777011.0,5792777,1082419.0,2803639.0,4614864,304171,1348537,335178,0,3246403,1978418,442520,58081,186130,1079180.0,615949,550429,214715,1762302,1661414,1205103.0,1872641,56163,310410,1854883,1251586,99853,875328
2025-02-12,379970,225697,544149,3907846,3454432,184558,910536,180521,7899593,447840,401231,8869541,2334022.0,6736584,1295018.0,5995811.0,5229899,277032,1044764,233278,99335,3111509,2687822,361492,69825,204699,1376055.0,452273,890136,277086,3238780,1571018,711903.0,1994142,92394,365058,3085358,886419,120307,1189766
2025-02-13,516865,583654,1035040,7474300,4895874,298428,2815709,319338,9659905,803470,441838,7695256,3625045.0,9083070,1751492.0,3860252.0,7170623,353799,1381583,428454,161863,3911072,5139254,331445,126089,370361,2068530.0,1537795,839862,810382,4023512,1604414,901777.0,3411480,87958,579412,1994217,2809711,301127,802986
2025-02-14,392994,382363,969461,3848592,3031365,231430,1898926,284672,7789524,404549,521033,6014859,2039608.0,6489040,1384452.0,3639279.0,6018894,697385,1008515,332322,109668,3088527,2945013,271633,121910,288476,844053.0,594224,589151,763422,2108054,1531310,569880.0,2638501,60034,220622,1506230,1338890,156533,825230
2025-02-17,180947,259181,461436,2043886,1861894,134989,1083549,136955,6116809,197332,185838,7354144,1275423.0,4451995,1020971.0,3450722.0,3124178,216478,716206,196202,78070,2528145,1824490,194638,115369,259798,486824.0,424184,330898,1025167,1905566,694626,555199.0,1113198,77856,186100,1968356,518441,108170,476917
2025-02-18,365555,0,552825,2515547,3080206,0,741427,0,6503638,399260,307629,9775717,1783166.0,6234105,0.0,0.0,5421708,400132,749250,239845,0,3295304,2093787,0,127844,278631,0.0,0,564408,839484,2688393,1004027,0.0,1196666,63002,224943,0,609131,136367,0
2025-02-19,503893,339100,771347,4077390,2843595,227403,1592762,248378,6620283,371581,264604,9590965,2503075.0,7840586,1151523.0,2790822.0,5547879,247059,869272,326376,107779,5128304,2745015,304394,472903,324907,787342.0,751169,517645,461576,2719623,1348986,921477.0,1493623,47881,239866,2332716,1124343,191229,968648
2025-02-20,382626,420148,533118,2441828,3248730,193078,1432244,319038,5045079,514513,289817,8432832,1990402.0,6847008,1132008.0,2584291.0,7236738,388804,886260,329653,108136,5973207,3990432,307537,288616,220234,428933.0,508182,448498,672352,3709585,1100167,2548631.0,999655,134009,329080,1947502,664033,132071,656215
2025-02-21,461093,412759,829175,3737922,4048308,200161,1135327,248310,5557911,345237,408377,8233208,2866794.0,9642351,0.0,0.0,5992644,617348,1278577,271530,110676,4604857,4007361,228780,264075,221980,0.0,449734,812714,357911,3224113,1741545,0.0,1174940,100573,272059,1670448,908132,77720,0
2025-02-24,341923,352019,576623,2346264,2892436,149386,958747,284502,6978573,313863,339083,9673994,1994337.0,5576962,1115092.0,7015204.0,7975073,413259,743852,267845,75276,2490574,2407404,288241,163700,190721,742115.0,543403,652992,509191,3595665,1391375,1701305.0,1278282,128248,193902,2732975,1322898,113778,717109
2025-02-25,356093,337304,694307,1690628,3096172,345892,1846772,226953,5460650,356252,302519,9760544,1547688.0,7177587,882119.0,6033067.0,6586167,670514,929945,724363,83616,4020808,2098724,300883,207349,319315,432148.0,980568,409230,670460,2668276,1531017,688746.0,1200879,79949,262595,1708239,3519998,88192,588534
2025-02-26,0,256832,0,2720400,3037311,238400,1814706,300061,5147523,373913,298390,9212705,2147583.0,13193021,0.0,0.0,12586491,637553,0,840322,100734,0,1974930,177922,175367,0,586813.0,698746,436101,0,1850094,1318253,666378.0,1369236,98305,203234,1752916,1268395,130283,850108
2025-02-27,384155,463509,980645,3285095,3045755,432569,1511765,240068,4871531,337501,294538,8975452,2470850.0,8730388,1660043.0,3532553.0,6214960,509562,1377225,523825,74166,4766848,2725518,276567,258386,283645,1188770.0,800240,508725,497588,3370118,1909796,974171.0,1245449,83975,287913,2195493,1213354,150627,1267629
2025-02-28,1433908,359081,1503794,5382418,3394930,634645,1884718,828422,5433632,593606,665336,18310314,7217329.0,12809135,4337702.0,6168249.0,9265108,1064529,2400535,976756,161925,6764826,4157028,656971,408608,467235,977098.0,826172,1240249,450496,2517605,2933951,1465617.0,2048211,112636,540080,4490645,1647470,273374,1858922
2025-03-03,450920,941813,1329612,4902465,7320657,322073,1502675,434090,6743882,599963,390921,10994826,3263912.0,8900153,1984509.0,3530862.0,8072107,585629,1410857,551620,158676,4894664,3357936,428224,205472,335078,1130774.0,1312059,531011,1241404,2096648,1926257,759180.0,1960916,107570,353183,4837832,2262374,236706,1187655
2025-03-04,681959,716918,992391,3331407,5301895,406274,2278351,356902,7066759,1716572,389137,17905165,3241261.0,9850614,3510189.0,5346215.0,8641667,1682056,2198918,571808,111372,6123706,5040808,399888,286496,305310,1565246.0,1069360,664265,999479,2209421,2328384,880815.0,1853495,146332,354828,4170420,1799683,207025,1166865
2025-03-05,1491844,506594,931414,9216640,7639988,375648,1995258,447171,14496213,1165227,397935,0,4421990.0,0,2561725.0,6475013.0,0,906276,2468302,439198,136392,0,0,435735,220540,283236,1286723.0,946648,735391,737840,0,1803420,726916.0,2532410,104973,395945,9932587,2881119,469552,1051494
2025-03-06,790581,566582,1230773,6967398,6339743,355076,2081468,475539,10068073,1228610,587700,18004801,12622990.0,15200668,2672008.0,7094688.0,13156062,946501,1691345,575431,181884,6722448,4775007,567350,238972,400772,1188538.0,835595,1393527,544136,3403348,2280232,1459360.0,3244035,146647,465491,11399706,2386775,420780,2961757
2025-03-07,576841,553374,959053,4094457,11825421,263060,1362425,271770,7220467,582501,485784,12453962,5117982.0,10418883,2079068.0,6065148.0,11981540,859033,1370683,426281,125079,3580873,2864015,514931,339012,234980,815344.0,729589,664262,665722,2856352,2248943,765941.0,2291166,102324,340440,5161576,1209123,181170,1274418
2025-03-10,602628,660600,893838,3563748,4956259,314593,1409706,369464,9771706,661772,760019,13557246,4276905.0,10308237,1875583.0,9304250.0,9030256,564819,1693976,715584,163670,7220522,3613491,397611,275574,270420,1405696.0,1119441,508975,660313,2370483,3105826,897678.0,2253919,80882,429836,4424759,2003526,185416,1265733
2025-03-11,634920,469685,954644,4540580,0,339958,1943190,297165,8110182,536436,543779,9017227,3628327.0,12123560,2301462.0,4783182.0,7266809,567866,1798016,2013937,135429,4617183,4046164,455638,301329,339180,1116734.0,1132509,937798,474920,2450007,2824964,859264.0,2165962,105866,398057,2708505,3133086,203116,1254327
2025-03-12,469679,475691,1001542,2436254,3641389,369253,1094937,411348,5539344,485235,327609,8764825,2593334.0,9599553,1736306.0,5473795.0,6749022,609408,1271949,1246086,160106,3790618,1824873,354209,212725,266713,2440953.0,772487,608317,1179803,2488567,2400746,946093.0,1997301,107359,338488,3128680,1647414,270322,1259169
2025-03-13,483485,466641,1020972,2345460,2853775,245176,1669157,363579,0,331132,336003,7225191,2899345.0,7417150,5039513.0,3334610.0,6046250,688569,1344894,724476,182247,4671539,2758884,235090,126493,247601,741122.0,718408,466220,817755,0,2178182,1076465.0,1710590,63067,322614,2467536,1106109,163254,1052910
2025-03-14,590047,516764,905392,4426298,4331140,217055,2156032,272327,8215214,499808,465099,11692733,3902919.0,9879860,3318533.0,4649132.0,6136051,771259,1379617,637756,196295,4090961,2933762,307647,160916,303730,1171502.0,925591,480850,890924,4095102,1755926,1097932.0,2021093,76229,318110,3973470,1278874,323133,1095024
2025-03-17,0,0,0,0,0,0,0,0,7936818,262834,0,7534350,2490863.0,6298662,0.0,0.0,0,465526,0,0,0,0,0,271380,0,0,0.0,0,290704,0,2441800,0,0.0,1563276,93505,0,0,1050403,0,0
2025-03-18,364323,336604,710944,2425013,4937286,360413,1494870,486646,8479962,330660,332132,9572735,2107823.0,6431768,1432177.0,3898233.0,7959901,415303,872915,745227,99633,4255109,2910571,290243,170859,345548,859007.0,735607,328911,693488,3621733,1960463,951227.0,1599468,101923,459178,4764540,976900,310718,990289
2025-03-19,455575,342775,693634,2701102,4080725,176091,1408496,440445,8362076,414215,595442,9735309,2160592.0,6333551,1858249.0,3393035.0,7486271,528242,852401,491151,112802,3143518,2214608,224741,174140,192876,768677.0,799396,413367,844416,3595910,1528343,554903.0,1519743,86451,397589,7231986,1336905,214570,1299241
2025-03-20,491516,501237,837361,3717803,4123060,241062,1498619,357243,11130256,256563,592853,9543956,4441738.0,7803477,1730932.0,2908272.0,7642498,561773,1222070,643470,179015,4539306,3393659,386223,175812,283201,1355577.0,868666,491309,856051,6597941,2172782,1059038.0,1464122,104887,590604,3675386,1649514,228035,1658505
2025-03-21,1265780,644825,2103132,5831436,6569955,706982,3215296,838438,9299221,723557,838589,11807631,6795565.0,17709769,3805402.0,6654427.0,12004171,904860,2331801,1017058,191877,9525250,7410891,482988,226776,420054,1455034.0,2285272,702116,548602,5916648,6042210,1871617.0,3634428,137929,555546,4230377,3391711,297897,1577798
2025-03-24,0,0,0,0,0,0,0,0,0,0,0,0,2140518.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,431492,0,0,0,0.0,0,0,0,0,0,0,0
2025-03-25,377473,238799,736587,2908848,4447884,516140,952028,281072,4740612,288096,385041,7003251,1635303.0,5681013,1473101.0,2917226.0,3771440,439037,865525,478357,91034,2925056,2203636,264180,124115,188830,664254.0,459916,367337,235374,1819478,1416756,769601.0,1193946,75875,393960,4884501,641737,115952,1396780
2025-03-26,416070,224517,710085,1929166,3043191,378155,847450,234612,4974816,283436,356812,5942746,2182792.0,5465358,984945.0,3927320.0,4140497,325389,1060946,427326,81055,2483737,2140217,367043,113478,200537,1199140.0,623283,357920,362451,2039083,1748846,1028272.0,1163239,167178,371753,3397266,600192,85741,1092917
2025-03-27,351486,267698,656407,3931775,2806617,426308,1956773,195599,4834611,721428,299519,7202542,3085736.0,6359131,1694706.0,3663929.0,7597204,377585,786320,712765,126998,4069218,4804005,373932,95855,177206,2287992.0,1323138,388749,183442,1965340,1427031,1063055.0,1449207,128016,555010,2648196,1581338,202199,1420778
2025-03-28,481738,385537,787787,2259031,2589394,379381,1639787,248113,7807956,471874,440453,7128776,2698368.0,7617649,1966929.0,5820474.0,11372012,607422,624792,389809,65554,5242051,2572723,323330,131697,182811,1309734.0,1194387,523816,341116,2180067,1518176,976992.0,1694937,92669,608912,3695267,1533715,98528,1160923
2025-03-31,478098,378999,1033197,4393076,3614873,281469,1810202,400535,6322764,660534,563748,8427673,2599067.0,7781662,1727735.0,3553142.0,10047231,675060,1249685,459356,136697,5161268,3831087,335310,152072,280216,1342293.0,1275154,625906,275923,1983856,1852241,733347.0,1718842,91709,561994,3459315,1780110,164030,1059968
2025-04-01,611916,249757,812189,2617007,2372540,311252,1678949,282523,8345094,330880,405707,7513608,2210877.0,5068280,1335591.0,2782444.0,5201007,346989,865980,252846,112070,5128037,2580527,355575,140564,179461,1242443.0,834366,536757,241535,3948774,1345059,1145100.0,1280290,81068,406494,2450502,858075,85844,911536
2025-04-02,444938,297008,814355,2138816,4269244,322709,1043860,243498,5108504,286367,353083,7709250,2178262.0,4866848,1090871.0,2489174.0,4010240,408811,1253653,322039,75314,5071120,2147529,338355,87764,174399,1503764.0,894257,429802,310704,2307344,1308048,844745.0,994285,147745,336147,2581897,684253,181913,872773
2025-04-03,2056748,743506,1136074,5493083,5086707,324086,1980171,370179,8047825,545427,643481,13811011,4407317.0,9723068,3192213.0,3827649.0,11002246,834825,1717591,565426,130991,7327164,4681619,473666,216447,272110,1457035.0,1435786,1146613,450036,3740553,2255341,1414636.0,2748491,156455,626291,9160207,2093269,453413,1316782
2025-04-04,1799320,1387733,2848806,7519624,8929490,602291,3148443,686610,14041313,924467,1285269,27349755,6290802.0,19278341,3921970.0,6671214.0,15369744,782343,2747966,581647,327263,12236152,7911418,565670,363990,587804,1905408.0,2126865,925466,707845,5671117,4883372,2451405.0,4108758,230238,802563,10963756,2301167,366861,1971313
2025-04-07,2137476,2288900,3809452,11323536,13280680,606269,4505056,1168606,22766773,812767,1916385,30361894,9854430.0,25328561,4714459.0,8552960.0,20141080,1011887,3372103,856345,373944,17473338,9597233,831106,458849,995114,2820794.0,1823588,1296508,1665353,7649701,6895323,2456647.0,5246090,278373,1064483,9011398,4298186,369470,1981072
2025-04-08,832728,1040130,2246107,4763901,6008416,384940,2500292,430925,16860717,932405,748864,16454442,4856539.0,13505063,4274684.0,4325734.0,10361306,776494,1379524,597625,182691,10791558,5421050,584925,327403,518392,1383412.0,1382443,769469,512625,3647013,4029655,1310362.0,3149630,223629,557224,5226139,1890603,310541,1414403
